"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","elevation","continent","stateProvince","georeferencedBy","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","gbifRegion","publishedByGbifRegion","identifier.1","recordNumber","habitat","verbatimEventDate","http...unknown.org.recordID","locality","county","gbifID","language","occurrenceID","taxonID","catalogNumber","institutionCode","rights","http...unknown.org.recordEnteredBy","collectionID","higherClassification","name","coordinateUncertaintyInMeters","collectionCode","organismQuantityType","datasetID","organismScope","eventID","acceptedNameUsage","acceptedNameUsageID","gadm","elevationAccuracy","samplingProtocol","municipality","occurrenceRemarks","associatedOccurrences","associatedTaxa","dateIdentified","rightsHolder","ownerInstitutionCode","accessRights","verbatimElevation","preparations","dataGeneralizations","georeferenceSources","datasetName","nomenclaturalCode","institutionID","type","reproductiveCondition","individualCount","higherGeography","dynamicProperties","taxonRemarks","vernacularName","georeferencedDate","georeferenceProtocol","georeferenceRemarks","disposition","previousIdentifications","bibliographicCitation","networkKeys","informationWithheld","verbatimLocality","fieldNumber","establishmentMeans","verbatimSRS","verbatimCoordinateSystem","identificationRemarks","materialSampleID","identificationID","locationRemarks","identificationReferences","nomenclaturalStatus","associatedSequences","projectId","programmeAcronym","georeferenceVerificationStatus","locationAccordingTo","eventTime","footprintWKT","organismID","identificationQualifier","eventRemarks","namePublishedInYear","nameAccordingTo","locationID","parentNameUsage","depth","depthAccuracy","namePublishedIn","associatedReferences","originalNameUsage","identificationVerificationStatus","http...unknown.org.orders"
"4955631399","Spartina alterniflora Loisel.",43.01333,-70.77083,"cdc,gass84","5288946d-5fcf-4b53-8fd3-74f4cc6b53fc","1ef55060-54da-11dd-9d47-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","2053a639-84c3-4be5-b8bc-96b6d88a976c","US","EML","2024-10-18T20:10:14.043+00:00","2024-10-21T08:39:40.569+00:00",321,"PRESERVED_SPECIMEN","PRESENT",5290035,6,7707728,196,1369,3073,2704744,9394776,9394776,"Sporobolus alterniflorus (Loisel.) P.M.Peterson & Saarela","Plantae","Tracheophyta","Poales","Poaceae","Sporobolus","Sporobolus alterniflorus","Spartina","alterniflora","SPECIES","SYNONYM","LC",NA,"NORTH_AMERICA","New Hampshire",NA,2001,10,3,"2001-10-03",276,276,NA,"2024-10-21T08:39:40.569+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:catalog:UConn:CONN:00146095","none","none",NA,NA,FALSE,NA,"Therrien, Kim",NA,"WGS84","Liliopsida","US","none","none","United States of America","NORTH_AMERICA","NORTH_AMERICA","urn:catalog:UConn:CONN:00146095","211","Salt marsh",NA,NA,"Rye","Rockingham County","4955631399",NA,"urn:catalog:UConn:CONN:00146095",NA,"CONN00146095",NA,NA,NA,NA,"Monocotyledonae","Spartina alterniflora Loisel.",5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rye","Population abundant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no date. USGS Geographic Names Information System (GNIS). U. S. Geological Survey.",NA,NA,NA,NA,"flowering/fruiting",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spartina alterniflora Loisel.",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"Rye. Saltmarsh at Wallis Sands, along Rte 1A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seconds added from gazetteer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4955636349","Spartina alterniflora Loisel.",43.01333,-70.77083,"cdc,gass84","5288946d-5fcf-4b53-8fd3-74f4cc6b53fc","1ef55060-54da-11dd-9d47-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","2053a639-84c3-4be5-b8bc-96b6d88a976c","US","EML","2024-10-18T20:10:14.043+00:00","2024-10-21T08:39:40.892+00:00",321,"PRESERVED_SPECIMEN","PRESENT",5290035,6,7707728,196,1369,3073,2704744,9394776,9394776,"Sporobolus alterniflorus (Loisel.) P.M.Peterson & Saarela","Plantae","Tracheophyta","Poales","Poaceae","Sporobolus","Sporobolus alterniflorus","Spartina","alterniflora","SPECIES","SYNONYM","LC",NA,"NORTH_AMERICA","New Hampshire",NA,2001,10,3,"2001-10-03",276,276,NA,"2024-10-21T08:39:40.892+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:catalog:UConn:CONN:00146096","none","none",NA,NA,FALSE,NA,"Serapiglia, Michelle J",NA,"WGS84","Liliopsida","US","none","none","United States of America","NORTH_AMERICA","NORTH_AMERICA","urn:catalog:UConn:CONN:00146096","214","on edge of salt marsh stream",NA,NA,"Rye","Rockingham County","4955636349",NA,"urn:catalog:UConn:CONN:00146096",NA,"CONN00146096",NA,NA,NA,NA,"Monocotyledonae","Spartina alterniflora Loisel.",5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no date. USGS Geographic Names Information System (GNIS). U. S. Geological Survey.",NA,NA,NA,NA,"flowering/fruiting",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spartina alterniflora Loisel.",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"Rye. Saltmarsh at Wallis Sands, along Rte 1A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seconds added from gazetteer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503242356","Spartina alterniflora Loisel.",28.1148,-82.5303,"cdc,gass84,incomis","af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2024-01-26T19:01:55.931+00:00","2024-01-29T12:47:14.067+00:00",398,"PRESERVED_SPECIMEN","PRESENT",5290035,6,7707728,196,1369,3073,2704744,9394776,9394776,"Sporobolus alterniflorus (Loisel.) P.M.Peterson & Saarela","Plantae","Tracheophyta","Poales","Poaceae","Sporobolus","Sporobolus alterniflorus","Spartina","alterniflora","SPECIES","SYNONYM","LC",NA,"NORTH_AMERICA","Florida",NA,2001,11,9,"2001-11-09",313,313,NA,"2024-01-29T12:47:14.067+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"C8C68FB3-5AD5-42CE-BCBF-7B54421E72C9","none","none","efc9e42f-509d-47fe-a30a-1bbd7ac8ba31",NA,FALSE,NA,"C. Slaughter, M. Minno",NA,"WGS84","Liliopsida","US","none","none","United States of America","NORTH_AMERICA","NORTH_AMERICA","C8C68FB3-5AD5-42CE-BCBF-7B54421E72C9","12899","Tidal brackish marshes. Mucky, clay soils.",NA,NA,"Stokes Landing Conservation Area, E of Lakeshore Drive, W of the Tolomato River; 3 mi. NE of US 1 and ca. 9 mi. NE of St. Augustine Regional Airport, ca. 7 mi. SE of C-210 (Palm Valley Road). T6S, R29E, Sec. 49 & 88[?].","St. Johns Co.","1503242356","en","C8C68FB3-5AD5-42CE-BCBF-7B54421E72C9",NA,"231785","USF",NA,NA,NA,"Plantae | Monocots | Poaceae","Spartina alterniflora Loisel.",NA,"Herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stokes Landing Conservation Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICN","urn:lsid:biocol.org:col:15638","PhysicalObject","Fertile",NA,"USA|Florida|St. Johns Co.","{""habit"":""Common.""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E of Lakeshore Drive, W of the Tolomato River; 3 mi. NE of US 1 and ca. 9 mi. NE of St. Augustine Regional Airport, ca. 7 mi. SE of C-210 (Palm Valley Road). T6S, R29E, Sec. 49 & 88[?].",NA,NA,NA,NA,NA,NA,"68669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123009329","Spartina alterniflora Loisel.",29.9122,-81.4099,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:12.213+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5290035,6,7707728,196,1369,3073,2704744,9394776,9394776,"Sporobolus alterniflorus (Loisel.) P.M.Peterson & Saarela","Plantae","Tracheophyta","Poales","Poaceae","Sporobolus","Sporobolus alterniflorus","Spartina","alterniflora","SPECIES","SYNONYM","LC",NA,"NORTH_AMERICA","Florida",NA,2001,11,9,"2001-11-09",313,313,NA,"2024-01-24T21:05:12.213+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"DBB2762E-6ED4-4382-853B-EFD6F2408C5B","none","none","62338caa-c755-4560-b50e-438f5ec4820a",NA,FALSE,NA,"C. Slaughter",NA,"WGS84","Liliopsida","US","none","none","United States of America","NORTH_AMERICA","NORTH_AMERICA","DBB2762E-6ED4-4382-853B-EFD6F2408C5B","12899",NA,NA,NA,NA,"St. Johns","123009329","en","DBB2762E-6ED4-4382-853B-EFD6F2408C5B",NA,"117420","FTG",NA,NA,NA,"Plantae | Magnoliophyta | Poaceae","Spartina alterniflora Loisel.",43853,"Herbarium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICN","urn:lsid:biocol.org:col:15568","PhysicalObject",NA,NA,"United States of America|Florida|St. Johns",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"198484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4153117964","Spartina alterniflora Loisel.",29.997099,-81.361266,"cdc,cdround,cdpi","2ab496e3-18cb-4cc0-9dca-9402d29b4e5b","37f13176-4dd6-46bf-9493-09d3513529da","98f5b016-8e9a-4a32-96cf-83f1dfa450b3","37f13176-4dd6-46bf-9493-09d3513529da","US","EML","2023-09-15T08:35:32.003+00:00","2024-01-24T16:59:38.241+00:00",1,"PRESERVED_SPECIMEN","PRESENT",5290035,6,7707728,196,1369,3073,2704744,9394776,9394776,"Sporobolus alterniflorus (Loisel.) P.M.Peterson & Saarela","Plantae","Tracheophyta","Poales","Poaceae","Sporobolus","Sporobolus alterniflorus","Spartina","alterniflora","SPECIES","SYNONYM","LC",NA,"NORTH_AMERICA","Florida",NA,2001,11,9,"2001-11-09",313,313,NA,"2024-01-24T16:59:38.241+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"urn:uuid:0faaf384-cc59-4d10-a523-8c6a62c57665","none","none","c6df1657-a77a-44e1-ae92-d83620a510f8","2ef970c2-6055-42ec-ad56-e2525f752767",FALSE,NA,"Cecil R Slaughter, Marc  Minno",NA,"WGS84","Liliopsida","US","none","none","United States of America","NORTH_AMERICA","NORTH_AMERICA","urn:uuid:0faaf384-cc59-4d10-a523-8c6a62c57665","12,899","tidal brackish marshes, in mucky clay soils.",NA,NA,"Stokes Landing Conservation Area; east of Lakeshore Drive, west of Tolomato River; 3 miles northeast of US1 and about 9 miles northeast of St. Augustine Regional Airport, about 7 miles southeast of SR 210 (Palm Valley Rd.).","St Johns","4153117964","en","urn:uuid:0faaf384-cc59-4d10-a523-8c6a62c57665",NA,"000020951","FSU",NA,NA,NA,NA,"Spartina alterniflora Loisel.",NA,"FSU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robert K. Godfrey Herbarium at Florida State University",NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15666","PhysicalObject",NA,NA,NA,"frequency=common.; flowerbudPresent=false; flowerPresent=false; fruitPresent=true; fertile=true",NA,NA,NA,"Section centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803148742","Spartina alterniflora Loisel.",47.613611,-69.799444,"gass84,gdativ,colmafu,inmafu","2fd02649-fc08-4957-9ac5-2830e072c097","b52e9a80-8cb7-4d37-9324-46032fd69237","7c519b4c-1100-4f39-a95a-9b679b4542e4","ff7bd5db-b724-4932-b496-10ea298851f9","CA","EML","2024-01-26T19:13:44.922+00:00","2024-01-29T08:48:10.053+00:00",312,"PRESERVED_SPECIMEN","PRESENT",5290035,6,7707728,196,1369,3073,2704744,9394776,9394776,"Sporobolus alterniflorus (Loisel.) P.M.Peterson & Saarela","Plantae","Tracheophyta","Poales","Poaceae","Sporobolus","Sporobolus alterniflorus","Spartina","alterniflora","SPECIES","SYNONYM","LC",3,"NORTH_AMERICA","Québec",NA,2000,7,26,"2000-07-26",208,208,NA,"2024-01-29T08:48:10.053+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"QFA0619524","none","none","c0b5d90e-5497-4576-a456-adcb0f3ecc36","741f12d3-ebfc-48e7-9d8c-180d41b0a582",FALSE,NA,"Gauthier, Robert","Gauthier, Robert","WGS84","Liliopsida","CA","none","none","Canada","NORTH_AMERICA","NORTH_AMERICA","QFA0619524","2000-158","Prairie maritime de Spartina alterniflora sur sable et cailloutis","26 juillet 2000",NA,"MRC de Kamouraska, Saint-Germain-de-Kamouraska, île Dumais, rivage sud-ouest de l'île",NA,"1803148742","fr|en","QFA0619524","https://data.canadensys.net/vascan/taxon/7960","QFA0619524","Université Laval",NA,NA,"urn:lsid:biocol.org:col:15846",NA,"Spartina alterniflora Loisel.",NA,"QFA",NA,"http://dataset.canadensys.net/qfa-vascular-specimens",NA,NA,"Sporobolus alterniflorus (Loiseleur-Deslongchamps) P.M. Peterson & Saarela",NA,NA,0,NA,NA,NA,NA,NA,NA,"Université Laval","Université Laval",NA,"3 m","mounted",NA,"Coordonnées sur étiquette","Herbier Louis-Marie (QFA) - Collection de plantes vasculaires","ICBN","2fd02649-fc08-4957-9ac5-2830e072c097","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spartina alterniflora Loisel. (QFA0619524)",NA,NA,NA,NA,NA,"unknown","degrés minutes secondes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668791497","Spartina alterniflora Loisel.",47.866667,-69.716667,"gass84,gdativ,colmafu,inmafu","2fd02649-fc08-4957-9ac5-2830e072c097","b52e9a80-8cb7-4d37-9324-46032fd69237","7c519b4c-1100-4f39-a95a-9b679b4542e4","ff7bd5db-b724-4932-b496-10ea298851f9","CA","EML","2024-01-26T19:13:44.922+00:00","2024-01-29T08:48:06.614+00:00",312,"PRESERVED_SPECIMEN","PRESENT",5290035,6,7707728,196,1369,3073,2704744,9394776,9394776,"Sporobolus alterniflorus (Loisel.) P.M.Peterson & Saarela","Plantae","Tracheophyta","Poales","Poaceae","Sporobolus","Sporobolus alterniflorus","Spartina","alterniflora","SPECIES","SYNONYM","LC",NA,"NORTH_AMERICA","Québec",NA,2000,8,26,"2000-08-26",239,239,NA,"2024-01-29T08:48:06.614+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"QFA0453648","none","none","c0b5d90e-5497-4576-a456-adcb0f3ecc36","741f12d3-ebfc-48e7-9d8c-180d41b0a582",FALSE,NA,"Blondeau, Marcel","Blondeau, Marcel","WGS84","Liliopsida","CA","none","none","Canada","NORTH_AMERICA","NORTH_AMERICA","QFA0453648","BSL00-11","Anse à Bonhomme-Bouchard. Littoral inférieur glaisseux des battures.","26 août 2000",NA,"Région administrative du Bas Saint-Laurent, MRC de Kamouraska, municipalité de paroisse de Saint-André, Île-aux-Lièvres.",NA,"668791497","fr|en","QFA0453648","https://data.canadensys.net/vascan/taxon/7960","QFA0453648","Université Laval",NA,NA,"urn:lsid:biocol.org:col:15846",NA,"Spartina alterniflora Loisel.",NA,"QFA",NA,"http://dataset.canadensys.net/qfa-vascular-specimens",NA,NA,"Sporobolus alterniflorus (Loiseleur-Deslongchamps) P.M. Peterson & Saarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Université Laval","Université Laval",NA,NA,"mounted",NA,NA,"Herbier Louis-Marie (QFA) - Collection de plantes vasculaires","ICBN","2fd02649-fc08-4957-9ac5-2830e072c097","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spartina alterniflora Loisel. (QFA0453648)",NA,NA,NA,NA,NA,"unknown","degrés minutes secondes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4512917282","Spartina alterniflora Loisel.",45.891,-64.348,"cdc,incomis,inmafu","729fed8c-9c94-4e13-b680-799ea9ebc112","9c7737c0-359c-11da-9a82-b8a03c50a862","26737ebb-4f74-4645-8c6e-3b69dd5abb3a","96710dc8-fecb-440d-ae3e-c34ae8a9616f","CA","DWC_ARCHIVE","2024-09-13T17:39:58.068+00:00","2024-09-13T17:41:37.612+00:00",35,"PRESERVED_SPECIMEN","PRESENT",5290035,6,7707728,196,1369,3073,2704744,9394776,9394776,"Sporobolus alterniflorus (Loisel.) P.M.Peterson & Saarela","Plantae","Tracheophyta","Poales","Poaceae","Sporobolus","Sporobolus alterniflorus","Spartina","alterniflora","SPECIES","SYNONYM","LC",NA,"NORTH_AMERICA","New Brunswick",NA,2000,9,22,"2000-09-22",266,266,"2024-01-26T21:41:02.000+00:00","2024-09-13T17:41:37.612+00:00","https://biodiverse-nb.ca/portal/collections/individual/index.php?occid=173854","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"173854","none","none","ab9ebc2d-c798-43e2-ad8b-c2b9725a6921",NA,FALSE,"VP-36988","Harries, H.","Harries, H.","WGS84","Liliopsida","CA","none","none","Canada","NORTH_AMERICA","NORTH_AMERICA","173854","000922-02","Landward of the S. alt. zone, in S. patens zone with Limonium, near lower limit of Solidago sempervirens zone","22 September 2000","e95dd23c-72a4-453f-ac53-eb0533c73db7","Along Tantramar River below RR bridge at Sackville","Westmorland","4512917282",NA,"e95dd23c-72a4-453f-ac53-eb0533c73db7","27078","NBM-VP-036988","NBM","https://creativecommons.org/licenses/by-nc/4.0/","cataloged date: 12 July 2011","aff5a127-b5be-489a-8ff0-3cdad7a86e4f","Organism|Plantae|Liliopsida|Poales|Poaceae|Spartina","Spartina alterniflora Loisel.",NA,"VP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lots of notes",NA,NA,NA,NA,NA,NA,NA,NA,"Purchase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1978887774","Spartina alterniflora Loisel.",27.762333,-82.418617,"cdc,gass84,ambinst","1984c441-b52a-4ced-ba2f-9a2c4fa1898b","a353a5fa-6426-4ae2-907d-a9bc1639eec5","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-10-02T13:24:20.741+00:00","2024-10-02T13:24:46.558+00:00",294,"PRESERVED_SPECIMEN","PRESENT",5290035,6,7707728,196,1369,3073,2704744,9394776,9394776,"Sporobolus alterniflorus (Loisel.) P.M.Peterson & Saarela","Plantae","Tracheophyta","Poales","Poaceae","Sporobolus","Sporobolus alterniflorus","Spartina","alterniflora","SPECIES","SYNONYM","LC",NA,"NORTH_AMERICA","Florida",NA,2000,10,11,"2000-10-11",285,285,"2023-07-16T07:02:03.000+00:00","2024-10-02T13:24:46.558+00:00","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4593229","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"4593229","none","none",NA,NA,FALSE,"15955","Don Trew",NA,"WGS84","Liliopsida","US","none","none","United States of America","NORTH_AMERICA","NORTH_AMERICA","4593229","A103",NA,NA,"fe07d2dc-0501-4e74-97a0-2ae53897ee6c","Highway 635 roadside marsh, Parrish.","Hillsborough","1978887774",NA,"fe07d2dc-0501-4e74-97a0-2ae53897ee6c","48810","CMC00007644","CMC","http://creativecommons.org/licenses/by-nc/3.0/","LeilaSiciliano","9798472c-c2da-40b9-a636-cec2c61d4589","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Spartina","Spartina alterniflora Loisel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salt marsh cord grass",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4955505305","Spartina alterniflora Loisel.",31.4775,-81.24166,"cdc,gass84","5288946d-5fcf-4b53-8fd3-74f4cc6b53fc","1ef55060-54da-11dd-9d47-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","2053a639-84c3-4be5-b8bc-96b6d88a976c","US","EML","2024-10-18T20:10:14.043+00:00","2024-10-21T08:39:33.532+00:00",321,"PRESERVED_SPECIMEN","PRESENT",5290035,6,7707728,196,1369,3073,2704744,9394776,9394776,"Sporobolus alterniflorus (Loisel.) P.M.Peterson & Saarela","Plantae","Tracheophyta","Poales","Poaceae","Sporobolus","Sporobolus alterniflorus","Spartina","alterniflora","SPECIES","SYNONYM","LC",NA,"NORTH_AMERICA","Georgia",NA,2000,10,16,"2000-10-16",290,290,NA,"2024-10-21T08:39:33.532+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"urn:catalog:UConn:CONN:00089021","none","none",NA,NA,FALSE,NA,"Beckman, Andy",NA,"WGS84","Liliopsida","US","none","none","United States of America","NORTH_AMERICA","NORTH_AMERICA","urn:catalog:UConn:CONN:00089021","AB394","salt marsh where high marsh begins.",NA,NA,"Sapelo Island","McIntosh County","4955505305",NA,"urn:catalog:UConn:CONN:00089021",NA,"CONN00089021",NA,NA,NA,NA,"Monocotyledonae","Spartina alterniflora Loisel.",5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no date. USGS Geographic Names Information System (GNIS). U. S. Geological Survey.",NA,NA,NA,NA,"fruiting",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spartina alterniflora Loisel.",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"Sapelo Island. Growing in Mud River at northwest end of island. Leave West Perimeter Road at its last big curve to right and head west through live oak woods to marsh.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seconds added from gazetteer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503257226","Spartina alterniflora Loisel.",27.5319,-82.6456,"cdc,gass84,incomis","af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2024-01-26T19:01:55.931+00:00","2024-01-29T12:47:14.179+00:00",398,"PRESERVED_SPECIMEN","PRESENT",5290035,6,7707728,196,1369,3073,2704744,9394776,9394776,"Sporobolus alterniflorus (Loisel.) P.M.Peterson & Saarela","Plantae","Tracheophyta","Poales","Poaceae","Sporobolus","Sporobolus alterniflorus","Spartina","alterniflora","SPECIES","SYNONYM","LC",1,"NORTH_AMERICA","Florida",NA,1999,9,30,"1999-09-30",273,273,NA,"2024-01-29T12:47:14.179+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"C9777681-334A-4FA0-A932-E4D01F30BBBD","none","none","efc9e42f-509d-47fe-a30a-1bbd7ac8ba31",NA,FALSE,NA,"B. K. Holst, B. Sidoti, D. Rhodes, F. Rizo-Patron","A. Franck","WGS84","Liliopsida","US","none","none","United States of America","NORTH_AMERICA","NORTH_AMERICA","C9777681-334A-4FA0-A932-E4D01F30BBBD","7234","Along the beach, behind small stands of mangrove.",NA,NA,"Emerson Point Preserve, At the W end of Snead Island, a peninsula between Terra Ceia Bay and the Manatee River.","Manatee Co.","1503257226","en","C9777681-334A-4FA0-A932-E4D01F30BBBD",NA,"249994","USF",NA,NA,NA,"Plantae | Monocots | Poaceae","Spartina alterniflora Loisel.",NA,"Herb",NA,NA,NA,NA,NA,NA,NA,1,NA,"Emerson Point Preserve",NA,NA,NA,"2009-06-01T00:00:00",NA,NA,NA,"0-2 m",NA,NA,NA,NA,"ICN","urn:lsid:biocol.org:col:15638","PhysicalObject","Fertile",NA,"USA|Florida|Manatee Co.","{""habit"":""Colony-forming, rhizomatous grass; uncommon.""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"At the W end of Snead Island, a peninsula between Terra Ceia Bay and the Manatee River.",NA,NA,NA,NA,NA,NA,"68677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
